id,school,gender,city,state,lat,lng,conference,soccerLevel,academicLevel,academicKnownFor,type,enrollment,nickname,notes,website
mens-juniata-college,Juniata College,boys,Huntingdon,PA,40.500523,-78.017292,Landmark Conference,70,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Landmark Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.juniata.edu/
mens-kalamazoo-college,Kalamazoo College,boys,Kalamazoo,MI,42.290789,-85.601857,Michigan Intercollegiate Athletic Association,74,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Michigan Intercollegiate Athletic Association. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.kzoo.edu/
mens-kean-university,Kean University,boys,Union,NJ,40.677981,-74.233503,New Jersey Athletic Conference,77,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the New Jersey Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.kean.edu/
mens-keene-state-college,Keene State College,boys,Keene,NH,42.926452,-72.279276,Little East Conference,68,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Little East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.keene.edu/
mens-kenyon-college,Kenyon College,boys,Gambier,OH,40.374408,-82.397977,North Coast Athletic Conference,74,89,Liberal Arts|Economics|Political Science,Private,,,"Auto-generated profile: Private program in the North Coast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing academics first while still staying in the D3 soccer market. Verify roster fit, admissions, and aid directly with the school.",https://www.kenyon.edu/
mens-keuka-college,Keuka College,boys,Keuka Park,NY,42.615253,-77.090562,Empire 8,71,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Empire 8. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.keuka.edu/
mens-keystone-college,Keystone College,boys,La Plume,PA,41.558969,-75.777456,United East Conference,68,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the United East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.keystone.edu/
mens-king-s-college-pennsylvania,King's College (Pennsylvania),boys,Wilkes-Barre,PA,41.250097,-75.879822,Middle Atlantic Conferences,72,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Middle Atlantic Conferences. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.kings.edu/
mens-knox-college,Knox College,boys,Galesburg,IL,40.943064,-90.373165,Midwest Conference,68,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Midwest Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.knox.edu/
mens-la-roche-university,La Roche University,boys,Pittsburgh,PA,40.568615,-80.014851,Allegheny Mountain Collegiate Conference,68,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Allegheny Mountain Collegiate Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.laroche.edu/
mens-lagrange-college,LaGrange College,boys,Lagrange,GA,33.038564,-85.043113,Collegiate Conference of the South,63,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Collegiate Conference of the South. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.lagrange.edu/
