id,school,gender,city,state,lat,lng,conference,soccerLevel,academicLevel,academicKnownFor,type,enrollment,nickname,notes,website
womens-lebanon-valley-college,Lebanon Valley College,girls,Annville,PA,40.330604,-76.514431,Middle Atlantic Conferences,72,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Middle Atlantic Conferences. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.lvc.edu/
womens-lehman-college,Lehman College,girls,Bronx,NY,40.872962,-73.895379,City University of New York Athletic Conference,60,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the City University of New York Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.lehman.edu/
womens-lesley-university,Lesley University,girls,Cambridge,MA,42.38012,-71.117303,North Atlantic Conference,65,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the North Atlantic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.lesley.edu/
womens-lewis-clark-college,Lewis & Clark College,girls,Portland,OR,45.450882,-122.669137,Northwest Conference,73,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Northwest Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.lclark.edu/
womens-linfield-university,Linfield University,girls,McMinnville,OR,45.201173,-123.199642,Northwest Conference,73,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Northwest Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.linfield.edu/
womens-loras-college,Loras College,girls,Dubuque,IA,42.503908,-90.679023,American Rivers Conference,79,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the American Rivers Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.loras.edu/
womens-luther-college,Luther College,girls,Decorah,IA,43.312304,-91.802809,American Rivers Conference,72,75,Business|Education|Biology,Private,,,"Auto-generated profile: Private program in the American Rivers Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.luther.edu/
womens-lycoming-college,Lycoming College,girls,Williamsport,PA,41.24666,-77.0,Landmark Conference,70,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Landmark Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.lycoming.edu/
womens-lyon-college,Lyon College,girls,Batesville,AR,35.777619,-91.625354,St. Louis Intercollegiate Athletic Conference,64,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the St. Louis Intercollegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.lyon.edu/
womens-macalester-college,Macalester College,girls,Saint Paul,MN,44.938565,-93.168053,Minnesota Intercollegiate Athletic Conference,86,92,Liberal Arts|Economics|Political Science,Private,,,"Auto-generated profile: Private program in the Minnesota Intercollegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing both high-level soccer and strong academics. Verify roster fit, admissions, and aid directly with the school.",https://www.macalester.edu/
womens-maine-maritime-academy,Maine Maritime Academy,girls,Castine,ME,44.389654,-68.804347,North Atlantic Conference,65,75,Engineering|Leadership|Government,Public,,,"Auto-generated profile: Public program in the North Atlantic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://mainemaritime.edu/
